"id","price","city","address","property_size","property_type","air_conditioning","fitness_centre","roof_terrace","parking","swimming_pool","garden","security_system","elevator"
2770,"750409.0","Madrid","28034 Madrid","1776.0","Condo/Apartment",True,False,False,False,False,False,False,True
980,"14040000.0","London","Ingram Avenue, London, NW11","883","Detached",False,True,False,False,False,False,False,False
2772,"324090.0","Madrid","28044 Madrid","926.0","Condo/Apartment",False,False,True,False,False,False,False,False
2773,"652530.0","Madrid","Madrid","2906.0","House with flats",False,False,True,False,False,False,False,False
2774,"271344.0","Madrid","28007 Madrid","732.0","Condo/Apartment",True,False,False,True,False,False,False,False
2775,"5872770.0","Madrid","28035 Madrid","13197.0","Chalet",True,True,False,True,True,True,False,False
2776,"293638.0","Madrid","28037 Madrid","1270.0","Condo/Apartment",True,False,False,False,False,False,False,True
2777,"250136.0","Madrid","28021 Madrid","969.0","Condo/Apartment",True,False,False,True,False,False,False,False
2865,"183796.0","Madrid","Madrid","495.0","Condo/Apartment",False,False,False,False,False,False,False,True
2778,"435020.0","Madrid","28011 Madrid","743.0","Condo/Apartment",True,False,False,False,False,False,False,True
2780,"326264.0","Madrid","28018 Madrid","1690.0","Condo/Apartment",True,False,False,True,False,False,False,True
2781,"1571510.0","Madrid","28015 Madrid","2228.0","Condo/Apartment",True,False,False,False,False,False,False,True
2782,"581839.0","Madrid","28001 Madrid","377.0","Condo/Apartment",True,False,False,False,False,False,False,True
2783,"2456775.0","Madrid","Madrid","2120.0","Condo/Apartment",True,False,True,False,False,False,False,True
2784,"89723.0","Madrid","28050 Madrid","883.0","Attic",True,True,False,True,True,False,False,True
2785,"1608486.0","Madrid","28006 Madrid","1507.0","Condo/Apartment",True,False,True,False,False,False,False,True
2786,"255574.0","Madrid","28021 Madrid","667.0","Condo/Apartment",True,False,False,False,True,False,False,True
2788,"239261.0","Madrid","28005 Madrid","484.0","Condo/Apartment",False,False,False,False,False,False,False,True
2789,"2664497.0","Madrid","Calle de Núñez de Balboa, Núñez de Balboa","1292.0","Condo/Apartment",True,False,False,True,False,False,False,True
2790,"304514.0","Madrid","28005 Madrid","409.0","Condo/Apartment",False,False,False,False,False,False,False,True
2791,"1032085.0","Madrid","28005 Madrid","1313.0","Condo/Apartment",True,False,True,False,False,False,False,True
2792,"6193597.0","Madrid","28001 Madrid","3477.0","Condo/Apartment",True,False,True,False,False,False,False,True
2793,"2773252.0","Madrid","28001 Madrid","1539.0","Condo/Apartment",True,False,True,False,False,False,False,True
2794,"2381734.0","Madrid","Madrid","1916.0","Condo/Apartment",False,False,True,False,False,False,False,True
2795,"239261.0","Madrid","28004 Madrid","409.0","Condo/Apartment",False,False,False,False,False,False,False,True
2796,"1740080.0","Madrid","28002 Madrid","2454.0","Condo/Apartment",True,False,False,False,False,False,False,True
2797,"1076674.0","Madrid","28012 Madrid","18299.0","House",True,False,False,True,True,True,False,False
2800,"194671.0","Madrid","28041 Madrid","710.0","Condo/Apartment",True,False,False,False,False,False,False,True
2802,"1272433.0","Madrid","28023 Madrid","3229.0","Attic",True,True,False,True,True,False,False,True
2803,"1605224.0","Madrid","28035 Madrid","5813.0","Property",True,False,False,True,True,False,False,False
2806,"2147911.0","Madrid","28015 Madrid","2852.0","Condo/Apartment",True,False,False,False,False,False,False,True
2807,"554650.0","Madrid","28028 Madrid","667.0","Condo/Apartment",True,False,False,False,False,False,False,True
2808,"212072.0","Madrid","Madrid","947.0","Condo/Apartment",True,False,False,False,False,False,False,False
2809,"630779.0","Madrid","Madrid","915.0","Condo/Apartment",True,False,False,True,False,False,False,True
2810,"304514.0","Madrid","Madrid","721.0","Condo/Apartment",False,False,False,False,False,False,False,False
2811,"815662.0","Madrid","28042 Madrid","2336.0","Condo/Apartment",False,False,True,True,True,True,False,True
2812,"348016.0","Madrid","28045 Madrid","527.0","Condo/Apartment",True,False,False,True,False,False,False,True
2813,"761176.0","Madrid","28003 Madrid","1216.0","Condo/Apartment",False,False,False,False,False,False,False,True
982,"14040000.0","London","Castelnau, Barnes, London, SW13","883","House",False,False,False,False,True,False,False,False
2815,"901579.0","Madrid","28001 Madrid","818.0","Condo/Apartment",True,False,False,False,False,False,False,False
2817,"1483364.0","Madrid","28001 Madrid","1109.0","Condo/Apartment",True,False,False,False,False,False,False,True
2818,"2485052.0","Madrid","28015 Madrid","2766.0","Condo/Apartment",True,False,False,False,False,False,False,True
2819,"467646.0","Madrid","28019 Madrid","786.0","House",False,False,False,True,False,False,False,True
985,"819000.0","London","Hubbard Road, London","883","Terraced",False,False,False,False,False,True,False,False
2821,"1903212.0","Madrid","28009 Madrid","2164.0","Condo/Apartment",True,False,False,False,False,False,False,True
2822,"1957590.0","Madrid","Madrid","2486.0","Condo/Apartment",False,False,False,False,False,False,False,True
2823,"177271.0","Madrid","28025 Madrid","581.0","Condo/Apartment",False,False,False,False,False,False,False,False
2824,"804787.0","Madrid","28003 Madrid","1076.0","Condo/Apartment",False,False,False,False,False,False,False,True
989,"15795000.0","London","Westbourne Gardens, London, W2","883","Terraced",False,False,False,False,False,False,False,True
2827,"488310.0","Madrid","28014 Madrid","732.0","Condo/Apartment",False,False,True,True,False,False,False,True
2828,"293530.0","Madrid","28003 Madrid","409.0","Condo/Apartment",True,False,False,False,False,False,False,False
2830,"146819.0","Madrid","28053 Madrid","388.0","Condo/Apartment",True,False,False,False,False,False,False,False
2831,"2338232.0","Madrid","28016 Madrid","2691.0","Duplex",True,False,False,False,True,False,False,True
2832,"4181630.0","Madrid","28046 Madrid","2799.0","Condo/Apartment",True,True,False,True,True,False,False,True
2833,"320827.0","Madrid","28005 Madrid","549.0","Condo/Apartment",False,False,False,False,False,False,False,True
2835,"418707.0","Madrid","28005 Madrid","764.0","Condo/Apartment",False,False,False,False,False,False,False,True
2836,"193584.0","Madrid","28019 Madrid","1055.0","Condo/Apartment",False,False,False,False,False,False,False,False
2837,"429582.0","Madrid","28047 Madrid","969.0","Condo/Apartment",True,False,False,True,False,False,False,True
2838,"445895.0","Madrid","28027 Madrid","990.0","Condo/Apartment",False,False,False,False,False,False,False,True
2839,"2456775.0","Madrid","28006 Madrid","2120.0","Condo/Apartment",True,True,False,False,False,False,False,True
2840,"1190867.0","Madrid","28012 Madrid","1528.0","Condo/Apartment",False,False,False,False,False,False,False,True
2841,"149277.0","Madrid","28014 Madrid","549.0","Condo/Apartment",True,False,False,False,True,True,False,False
2842,"739534.0","Madrid","28010 Madrid","915.0","Condo/Apartment",False,False,False,False,False,False,False,True
2844,"288201.0","Madrid","28021 Madrid","1001.0","Property",True,False,False,True,True,False,False,True
2846,"239261.0","Madrid","28043 Madrid","280.0","Studio apartment",False,False,False,False,False,True,False,True
2847,"157695.0","Madrid","28038 Madrid","538.0","Condo/Apartment",False,False,False,False,False,False,False,True
2848,"5492127.0","Madrid","28001 Madrid","3348.0","Condo/Apartment",True,False,True,False,False,False,False,True
2849,"391518.0","Madrid","28020 Madrid","570.0","Condo/Apartment",True,False,False,False,False,False,False,True
2850,"1435566.0","Madrid","28020 Madrid","1841.0","Condo/Apartment",True,False,False,True,False,False,False,True
2851,"255574.0","Madrid","28045 Madrid","829.0","Condo/Apartment",False,False,False,False,False,False,False,True
2852,"734096.0","Madrid","28002 Madrid","904.0","Condo/Apartment",True,False,False,False,False,False,False,False
993,"16087500.0","London","Winnington Road, London, N2","883","Detached",False,False,False,False,False,False,False,False
1012,"789750.0","London","Carlton Road, London","883","End of Terrace",False,False,False,False,False,True,False,False
2855,"266450.0","Madrid","28041 Madrid","1066.0","Condo/Apartment",False,False,False,False,False,False,False,True
2856,"473084.0","Madrid","28006 Madrid","689.0","Condo/Apartment",False,False,False,False,False,False,False,True
2859,"2011967.0","Madrid","28006 Madrid","1636.0","Condo/Apartment",True,False,False,False,False,False,False,True
2860,"456771.0","Madrid","28024 Madrid","1141.0","Condo/Apartment",False,False,False,True,False,False,False,True
2861,"781948.0","Madrid","28006 Madrid","635.0","Condo/Apartment",True,False,False,False,False,False,False,True
2862,"728658.0","Madrid","28034 Madrid","1345.0","Condo/Apartment",True,False,False,True,True,True,False,True
2863,"233714.0","Madrid","28004 Madrid","753.0","Condo/Apartment",False,False,False,False,False,True,False,True
2864,"292551.0","Madrid","28029 Madrid","538.0","Condo/Apartment",True,False,False,False,False,False,False,False
2867,"477434.0","Madrid","28012 Madrid","915.0","Condo/Apartment",False,False,False,False,False,False,False,True
2868,"2000004.0","Madrid","28009 Madrid","1755.0","Condo/Apartment",True,False,True,False,False,False,False,True
2869,"2619908.0","Madrid","28006 Madrid","1744.0","Condo/Apartment",True,False,False,False,False,False,False,True
2870,"1152803.0","Madrid","28039 Madrid","1518.0","Condo/Apartment",True,True,False,True,True,True,False,True
2871,"255574.0","Madrid","28021 Madrid","667.0","Condo/Apartment",False,False,False,False,True,False,False,True
2872,"1196305.0","Madrid","28010 Madrid","1130.0","Condo/Apartment",False,False,True,False,False,False,False,False
2873,"532899.0","Madrid","28012 Madrid","829.0","Condo/Apartment",True,False,True,False,False,False,False,True
2874,"761285.0","Madrid","28007 Madrid","1507.0","Condo/Apartment",True,True,True,False,False,False,False,True
2875,"369767.0","Madrid","28017 Madrid","1087.0","Condo/Apartment",False,False,False,False,False,False,False,True
2876,"967919.0","Madrid","28003 Madrid","2250.0","Condo/Apartment",False,False,False,True,False,False,False,True
2877,"1500819.0","Madrid","28003 Madrid","1905.0","Condo/Apartment",True,False,False,True,False,False,False,True
2879,"201197.0","Madrid","28018 Madrid","700.0","Condo/Apartment",False,False,False,False,False,False,False,True
2880,"244699.0","Madrid","28053 Madrid","700.0","Condo/Apartment",True,True,False,True,False,False,False,True
2881,"179446.0","Madrid","28027 Madrid","570.0","Condo/Apartment",False,False,False,False,False,False,False,True
2883,"739534.0","Madrid","28010 Madrid","915.0","Condo/Apartment",False,False,False,False,False,False,False,True
2884,"1412727.0","Madrid","28009 Madrid","1087.0","Condo/Apartment",True,False,False,False,False,False,False,True
2885,"217510.0","Madrid","28025 Madrid","603.0","Condo/Apartment",True,False,False,False,False,False,False,True
2889,"8232753.0","Madrid","28006 Madrid","5490.0","Condo/Apartment",True,False,True,False,False,False,False,True
2890,"288201.0","Madrid","28037 Madrid","667.0","Condo/Apartment",True,False,False,False,False,False,False,True
2891,"685156.0","Madrid","28034 Madrid","1615.0","Condo/Apartment",True,False,False,False,False,False,False,False
2893,"864602.0","Madrid","28015 Madrid","969.0","Condo/Apartment",True,False,True,False,False,False,False,True
1015,"21060000.0","London","The Mount, London, NW3","883","Link Detached House",False,False,False,True,False,True,False,False
2895,"1305060.0","Madrid","28006 Madrid","1345.0","Condo/Apartment",True,False,False,False,False,False,False,True
2896,"516586.0","Madrid","28012 Madrid","710.0","Condo/Apartment",False,False,False,False,False,False,False,True
2897,"163132.0","Madrid","Madrid","527.0","Condo/Apartment",True,False,False,False,False,False,False,False
2898,"3425782.0","Madrid","28009 Madrid","2626.0","Condo/Apartment",True,False,False,False,False,False,False,True
2899,"281675.0","Madrid","28017 Madrid","872.0","Condo/Apartment",True,False,False,False,False,False,False,False
2900,"391518.0","Madrid","Calle del Canchal, Canchal","753.0","Condo/Apartment",True,False,False,True,True,False,False,True
2901,"494726.0","Madrid","28004 Madrid","980.0","Condo/Apartment",True,False,False,False,False,False,False,True
2903,"859164.0","Madrid","28019 Madrid","1690.0","Condo/Apartment",False,False,True,True,False,False,False,True
2904,"4078312.0","Madrid","28053 Madrid","2626.0","Condo/Apartment",True,False,False,False,False,False,False,True
2905,"1033172.0","Madrid","28015 Madrid","1367.0","Condo/Apartment",True,False,False,True,False,False,False,True
2906,"239261.0","Madrid","28005 Madrid","484.0","Condo/Apartment",False,False,False,False,False,False,False,True
2907,"1718329.0","Madrid","28006 Madrid","1378.0","Condo/Apartment",True,False,False,False,False,False,False,True
2908,"435020.0","Madrid","28014 Madrid","603.0","Condo/Apartment",True,False,False,False,False,False,False,True
2909,"353454.0","Madrid","28022 Madrid","1001.0","Condo/Apartment",True,False,False,True,True,False,False,True
2953,"3947806.0","Madrid","28001 Madrid","4090.0","Condo/Apartment",False,False,False,False,False,False,False,False
2910,"1435566.0","Madrid","28009 Madrid","1507.0","Condo/Apartment",False,False,False,True,False,False,False,True
2911,"3588915.0","Madrid","28010 Madrid","3703.0","Condo/Apartment",False,False,False,False,False,False,False,False
2912,"3588915.0","Madrid","Madrid","3703.0","Attic",True,False,False,False,False,False,False,True
2931,"1445354.0","Madrid","28006 Madrid","883","Condo/Apartment",True,False,False,False,False,False,False,True
2914,"314302.0","Madrid","C. de Mauro, 4, Chamartín, 28002 Madrid, Spain, Calle Mauro, 4","603.0","Condo/Apartment",False,False,False,False,False,False,False,True
2915,"1380101.0","Madrid","28005 Madrid","1830.0","Duplex",False,False,False,False,False,False,False,True
2916,"238173.0","Madrid","28020 Madrid","377.0","Condo/Apartment",False,False,False,False,False,False,False,True
2919,"140294.0","Madrid","28021 Madrid","366.0","Condo/Apartment",True,False,True,False,False,False,False,False
2920,"288201.0","Madrid","28042 Madrid","753.0","Condo/Apartment",True,False,False,False,False,False,False,False
2921,"5546505.0","Madrid","28014 Madrid","2110.0","Condo/Apartment",False,False,False,True,False,False,False,False
2922,"1294184.0","Madrid","28006 Madrid","1981.0","Condo/Apartment",False,False,False,True,True,False,False,True
2923,"946168.0","Madrid","28007 Madrid","1442.0","Condo/Apartment",True,False,False,False,False,False,False,True
2924,"201197.0","Madrid","28021 Madrid","689.0","Condo/Apartment",False,False,False,False,False,False,False,True
2925,"195758.0","Madrid","28037 Madrid","689.0","Condo/Apartment",True,False,False,False,False,False,False,False
2926,"369766.0","Madrid","28029 Madrid","807.0","Condo/Apartment",True,False,False,False,False,False,False,True
2927,"6193597.0","Madrid","28001 Madrid","3477.0","Condo/Apartment",True,False,False,False,False,False,False,True
2928,"5002730.0","Madrid","28010 Madrid","3348.0","Condo/Apartment",True,False,False,True,False,False,False,True
2929,"5655260.0","Madrid","28002 Madrid","5210.0","Villa",True,False,False,True,False,False,False,False
2930,"3251774.0","Madrid","28004 Madrid","2497.0","Condo/Apartment",True,False,True,False,False,False,False,True
2932,"2456775.0","Madrid","28006 Madrid","2120.0","Condo/Apartment",True,False,False,False,False,False,False,True
2933,"380642.0","Madrid","28035 Madrid","753.0","Condo/Apartment",False,False,False,False,False,False,False,True
2934,"432845.0","Madrid","28018 Madrid","1313.0","Condo/Apartment",False,False,False,False,False,False,False,True
2935,"2392610.0","Madrid","28010 Madrid","1722.0","Condo/Apartment",False,False,False,False,False,False,False,True
2937,"3257212.0","Madrid","28006 Madrid","2303.0","Condo/Apartment",False,False,True,False,False,False,False,True
2938,"3806425.0","Madrid","28001 Madrid","2852.0","Condo/Apartment",False,False,True,False,False,False,False,True
2939,"821100.0","Madrid","28016 Madrid","969.0","Condo/Apartment",True,False,False,False,False,False,False,True
2940,"8591645.0","Madrid","28046 Madrid","6243.0","Condo/Apartment",False,False,False,False,False,False,False,True
2941,"957044.0","Madrid","28009 Madrid","743.0","Condo/Apartment",False,False,True,False,False,False,False,True
2942,"3257212.0","Madrid","28006 Madrid","2594.0","Condo/Apartment",False,False,True,False,False,False,False,True
2943,"3592177.0","Madrid","28006 Madrid","3089.0","Condo/Apartment",False,True,False,True,True,False,False,True
2944,"4349112.0","Madrid","28001 Madrid","1938.0","Condo/Apartment",False,False,False,False,False,False,False,True
2945,"1042960.0","Madrid","28004 Madrid","1528.0","Condo/Apartment",True,False,True,False,False,False,False,False
2946,"2066345.0","Madrid","28001 Madrid","936.0","Condo/Apartment",False,False,True,False,True,False,False,False
2947,"5872770.0","Madrid","28001 Madrid","3208.0","Condo/Apartment",False,False,True,False,False,False,False,False
2948,"3261562.0","Madrid","28009 Madrid","1690.0","Condo/Apartment",False,False,False,False,False,False,False,True
2949,"2936385.0","Madrid","28014 Madrid","2583.0","Duplex",True,True,False,True,True,False,False,True
2950,"1065799.0","Madrid","28004 Madrid","947.0","Condo/Apartment",True,False,False,False,False,False,False,True
2952,"901579.0","Madrid","28001 Madrid","818.0","Condo/Apartment",True,False,False,False,False,False,False,True
2954,"6199035.0","Madrid","28006 Madrid","3789.0","Condo/Apartment",True,False,True,False,False,False,False,True
2955,"2479614.0","Madrid","28009 Madrid","1485.0","Condo/Apartment",False,False,False,False,False,True,False,True
2956,"5383372.0","Madrid","28001 Madrid","3186.0","Condo/Apartment",False,False,True,False,False,False,False,True
2957,"5383372.0","Madrid","28001 Madrid","3186.0","Condo/Apartment",True,False,False,False,False,False,False,True
2958,"2283855.0","Madrid","28013 Madrid","2691.0","Condo/Apartment",False,False,False,False,True,False,False,True
2959,"2419799.0","Madrid","28010 Madrid","1572.0","Condo/Apartment",False,False,True,False,True,False,False,True
2960,"935293.0","Madrid","28027 Madrid","1356.0","Condo/Apartment",True,False,False,True,True,False,False,True
2961,"1935839.0","Madrid","28012 Madrid","1561.0","Condo/Apartment",True,False,False,False,False,False,False,True
2962,"999458.0","Madrid","Madrid","1206.0","Condo/Apartment",True,False,False,False,False,False,False,False
2963,"4458955.0","Madrid","28006 Madrid","2508.0","Condo/Apartment",False,False,False,False,False,False,False,True
2964,"5165862.0","Madrid","28006 Madrid","2196.0","Condo/Apartment",False,False,True,False,False,False,False,True
2965,"3588915.0","Madrid","28010 Madrid","2174.0","Condo/Apartment",False,False,False,False,True,False,False,True
2966,"2055469.0","Madrid","28003 Madrid","2217.0","Condo/Apartment",False,False,True,True,False,False,False,True
2967,"6199035.0","Madrid","28006 Madrid","3789.0","Condo/Apartment",False,False,True,False,False,False,False,True
2968,"2555742.0","Madrid","14 C. de Salamanca, Madrid, Madrid, Barrio de Salamanca, Castellana Madrid, Madrid, Barrio de Salamanca, Castellana Madrid","2282.0","House",False,False,False,False,False,True,False,False
2969,"353454.0","Madrid","28044 Madrid","1141.0","Condo/Apartment",False,False,False,True,False,False,False,True
2971,"1042960.0","Madrid","28004 Madrid","1206.0","Condo/Apartment",True,False,True,False,False,False,False,False
2972,"598152.0","Madrid","28005 Madrid","1141.0","Condo/Apartment",False,False,False,False,False,False,False,True
2973,"158456.0","Madrid","28026 Madrid","872.0","Condo/Apartment",False,False,False,False,False,False,False,False
2974,"456771.0","Madrid","28016 Madrid","646.0","Condo/Apartment",False,False,False,False,False,False,False,True
2975,"498859.0","Madrid","28008 Madrid","721.0","Condo/Apartment",True,False,False,False,False,False,False,False
2976,"222948.0","Madrid","28017 Madrid","646.0","Condo/Apartment",False,False,False,False,False,False,False,True
2977,"288201.0","Madrid","28027 Madrid","635.0","Condo/Apartment",False,False,False,True,False,False,False,True
2978,"4785220.0","Madrid","28036 Madrid","4984.0","Duplex",False,True,False,True,True,False,False,True
2979,"543775.0","Madrid","28012 Madrid","646.0","Condo/Apartment",True,False,False,False,False,False,False,False
2980,"1827084.0","Madrid","28015 Madrid","2282.0","Condo/Apartment",True,False,False,True,False,False,False,True
2981,"625341.0","Madrid","Madrid","829.0","House",True,False,False,True,True,True,False,False
2982,"1935839.0","Madrid","28012 Madrid","1572.0","Condo/Apartment",True,False,False,False,False,False,False,True
2983,"6362167.0","Madrid","28001 Madrid","3477.0","Condo/Apartment",False,False,False,False,False,False,False,True
2984,"4023935.0","Madrid","Madrid","3272.0","Condo/Apartment",False,False,False,True,False,False,False,False
2985,"1685702.0","Madrid","28016 Madrid","2153.0","Condo/Apartment",False,False,False,True,True,False,False,True
1016,"21060000.0","London","Highwood Lodge Farm Estate, Highwood Hill, Mill Hill, London, NW7","883","Detached",False,False,False,False,True,True,False,False
2987,"260903.0","Madrid","28031 Madrid","807.0","Condo/Apartment",False,False,False,True,False,False,False,True
2988,"776511.0","Madrid","28002 Madrid","1668.0","Condo/Apartment",False,False,False,True,False,False,False,True
2989,"815662.0","Madrid","28012 Madrid","1539.0","Condo/Apartment",False,False,True,False,False,False,False,True
2990,"282763.0","Madrid","28039 Madrid","743.0","Condo/Apartment",True,False,False,False,False,False,False,False
2991,"433932.0","Madrid","28007 Madrid","743.0","Condo/Apartment",False,False,False,False,True,False,False,True
2992,"193584.0","Madrid","28053 Madrid","527.0","Condo/Apartment",True,False,False,False,False,False,False,False
2993,"292551.0","Madrid","28022 Madrid","840.0","Condo/Apartment",False,False,False,False,False,False,False,False
1017,"21060000.0","London","Harley Street, Marylebone Village, London W1","883","Terraced",False,False,False,False,False,False,False,False
2995,"1468192.0","Madrid","28043 Madrid","4219.0","House",True,False,False,True,False,True,False,False
2996,"10875499.0","Madrid","Madrid","3509.0","Attic",False,False,False,False,False,False,False,True
2997,"326265.0","Madrid","28027 Madrid","592.0","Condo/Apartment",True,False,False,False,False,False,False,False
2998,"152190.0","Madrid","28019 Madrid","646.0","Condo/Apartment",False,False,False,False,False,False,False,False
2999,"1216968.0","Madrid","28020 Madrid","1464.0","Condo/Apartment",True,False,False,False,False,False,False,False
3000,"901579.0","Madrid","28001 Madrid","678.0","Condo/Apartment",True,False,False,False,False,False,False,True
3001,"160957.0","Madrid","28032 Madrid","915.0","Condo/Apartment",False,False,False,False,False,False,False,False
3002,"1956285.0","Madrid","28023 Madrid","2314.0","Attic",True,False,True,True,True,False,False,True
3003,"321915.0","Madrid","28025 Madrid","1184.0","Condo/Apartment",False,False,False,False,False,False,False,True
3004,"516586.0","Madrid","Madrid","517.0","Condo/Apartment",True,False,False,False,False,False,False,False
69,"18129150.0","London","Hamilton Terrace, St John's Wood,NW8","883","Semi-Detached",False,False,False,False,False,False,False,False
3006,"598152.0","Madrid","28002 Madrid","969.0","Attic",True,False,True,False,False,False,False,False
3007,"598152.0","Madrid","28006 Madrid","753.0","Condo/Apartment",True,False,False,False,False,False,False,True
3008,"412181.0","Madrid","28047 Madrid","1184.0","Condo/Apartment",True,False,False,True,False,False,False,True
3009,"1522570.0","Madrid","28015 Madrid","1324.0","Condo/Apartment",True,False,True,False,False,False,False,True
3010,"543775.0","Madrid","Madrid","646.0","Condo/Apartment",True,False,False,False,False,False,False,False
5058,"434911.0","Lisbon","1900 Lisbon","1550.0","Condo/Apartment",False,False,True,False,False,False,False,False
3016,"1468192.0","Madrid","20 C. de Herreros de Tejada, calle de Herreros de Tejada,20","1615.0","Attic",True,False,False,False,False,False,False,True
3017,"587277.0","Madrid","Madrid","947.0","Attic",True,False,False,True,True,False,False,True
3018,"249049.0","Madrid","28039 Madrid","549.0","Condo/Apartment",False,False,False,False,False,False,False,True
3019,"1140840.0","Madrid","28005 Madrid","1755.0","Condo/Apartment",False,False,True,False,False,False,False,True
3020,"271887.0","Madrid","28053 Madrid","1012.0","Condo/Apartment",True,False,False,False,False,False,False,False
3021,"951606.0","Madrid","28006 Madrid","980.0","Condo/Apartment",True,False,False,True,False,False,False,True
3024,"647092.0","Madrid","28012 Madrid","1076.0","Condo/Apartment",False,False,True,False,False,False,False,True
3025,"500273.0","Madrid","28039 Madrid","1119.0","Condo/Apartment",True,False,False,True,False,False,False,False
3026,"348015.0","Madrid","28047 Madrid","969.0","Condo/Apartment",False,False,False,False,False,False,False,True
3027,"246874.0","Madrid","28030 Madrid","538.0","Condo/Apartment",False,False,False,False,False,False,False,True
3028,"390430.0","Madrid","28021 Madrid","1464.0","House",True,False,True,False,False,False,False,False
3029,"228385.0","Madrid","28022 Madrid","646.0","Condo/Apartment",True,False,False,False,False,False,False,False
3030,"358891.0","Madrid","28030 Madrid","1076.0","Condo/Apartment",True,False,True,False,False,False,False,True
3031,"326265.0","Madrid","28024 Madrid","1130.0","Condo/Apartment",True,False,False,False,False,False,False,True
3032,"1467105.0","Madrid","Madrid","1292.0","Condo/Apartment",True,False,False,False,False,False,False,True
3033,"788474.0","Madrid","28013 Madrid","1044.0","Condo/Apartment",True,False,False,False,False,False,False,False
3034,"1843397.0","Madrid","28001 Madrid","1227.0","Condo/Apartment",True,False,False,False,False,False,False,True
3035,"311039.0","Madrid","28005 Madrid","420.0","Condo/Apartment",True,False,True,False,False,False,False,False
3036,"1250682.0","Madrid","28046 Madrid","1335.0","Condo/Apartment",True,False,False,False,False,False,False,True
3037,"1522570.0","Madrid","28042 Madrid","2777.0","House",True,False,False,False,True,True,False,False
3038,"194671.0","Madrid","28022 Madrid","495.0","Condo/Apartment",True,False,False,False,False,False,False,True
3039,"288201.0","Madrid","28042 Madrid","753.0","Condo/Apartment",True,False,False,False,False,False,False,False
3084,"1880374.0","Madrid","Calle de Montesa, Calle de Montesa,snc","1830.0","Condo/Apartment",True,False,False,False,False,False,False,True
3040,"2685161.0","Madrid","28034 Madrid","3014.0","Condo/Apartment",True,False,True,False,False,False,False,True
3041,"897229.0","Madrid","Madrid","1765.0","Condo/Apartment",True,False,False,False,False,False,False,True
3042,"576401.0","Madrid","28035 Madrid","926.0","Condo/Apartment",True,False,True,True,True,False,False,True
3043,"589452.0","Madrid","28003 Madrid","1324.0","Condo/Apartment",True,False,False,False,False,False,False,True
3045,"1141927.0","Madrid","28009 Madrid","1216.0","Condo/Apartment",True,False,False,False,False,False,False,True
3046,"364329.0","Madrid","Parque Isla de Ons, Isla de Ons","990.0","Condo/Apartment",True,False,False,False,False,False,False,False
3047,"554650.0","Madrid","28012 Madrid","1066.0","Condo/Apartment",True,False,False,False,False,False,False,True
3048,"2664497.0","Madrid","28023 Madrid","16619.0","House",True,False,False,False,True,True,False,False
3049,"493748.0","Madrid","Madrid","829.0","Condo/Apartment",True,False,False,False,False,False,False,False
3050,"402393.0","Madrid","28005 Madrid","775.0","Condo/Apartment",True,False,False,False,False,False,False,True
108,"15151500.0","London","Hampstead Lane, Hampstead, NW3","883","House",False,False,False,False,False,False,False,False
3052,"2501365.0","Madrid","28006 Madrid","2852.0","Condo/Apartment",True,False,False,True,False,True,False,True
132,"12285000.0","London","Netherhall Gardens, London","883","Detached",False,False,False,False,False,False,False,False
3054,"1837959.0","Madrid","28006 Madrid","1507.0","Condo/Apartment",True,False,False,False,False,False,False,True
3056,"445787.0","Madrid","28020 Madrid","1442.0","House",False,False,False,False,True,True,False,False
3057,"516586.0","Madrid","28031 Madrid","1109.0","Condo/Apartment",True,False,False,False,True,False,False,True
3058,"244699.0","Madrid","28020 Madrid","560.0","Condo/Apartment",False,False,False,False,False,False,False,True
3059,"924417.0","Madrid","28008 Madrid","1507.0","Condo/Apartment",True,True,True,False,False,True,False,True
3060,"357804.0","Madrid","28047 Madrid","904.0","Condo/Apartment",False,False,False,False,False,False,False,True
3061,"304514.0","Madrid","28041 Madrid","2390.0","House",True,False,False,False,False,False,False,False
3062,"217510.0","Madrid","28047 Madrid","603.0","Condo/Apartment",True,False,False,False,False,False,False,True
3063,"717783.0","Madrid","28045 Madrid","1249.0","Condo/Apartment",True,False,False,False,False,False,False,True
3064,"96792.0","Madrid","28026 Madrid","194.0","Condo/Apartment",True,False,False,False,False,False,False,True
3065,"951606.0","Madrid","28004 Madrid","958.0","Condo/Apartment",True,False,False,False,False,False,False,True
3044,"214139.0","Madrid","28019 Madrid","850.0","Condo/Apartment",False,False,False,False,False,False,False,False
3068,"500273.0","Madrid","28039 Madrid","1119.0","Condo/Apartment",True,False,False,True,False,False,False,False
3069,"358891.0","Madrid","28030 Madrid","1076.0","Condo/Apartment",True,False,False,True,False,True,False,True
3070,"1216968.0","Madrid","28013 Madrid","1496.0","Condo/Apartment",True,False,True,False,False,False,False,False
3087,"489397.0","Madrid","Madrid","883","Condo/Apartment",False,False,True,False,False,False,False,True
3072,"424144.0","Madrid","28033 Madrid","603.0","Condo/Apartment",True,False,False,True,True,False,False,True
160,"11992500.0","London","Springfield Road, St Johns Wood, London, NW8","883","Detached",False,False,False,False,False,False,False,False
3075,"325177.0","Madrid","28004 Madrid","388.0","Condo/Apartment",True,False,False,False,False,False,False,True
163,"11109150.0","London","Carlton Hill, St Johns Wood, London NW8","883","House",False,False,False,False,False,False,False,False
